problem,relationType,target,label
cholelithiasis,medication,RX_3648,1
cholelithiasis,medication,RX_3423,1
cholelithiasis,medication,RX_XXXXX124,1
cholelithiasis,medication,RX_XXXXX110,1
cholelithiasis,medication,RX_5933,1
cholelithiasis,medication,RX_XXXXX131,1
cholelithiasis,medication,RX_XXXXX173,1
cholelithiasis,medication,RX_7806,1
cholelithiasis,medication,RX_6878,1
cholelithiasis,medication,RX_24912,1
rheumatoid_arthritis,medication,RX_5640,2
rheumatoid_arthritis,medication,RX_7258,2
rheumatoid_arthritis,medication,RX_41493,2
rheumatoid_arthritis,medication,RX_214555,2
rheumatoid_arthritis,medication,RX_27169,2
rheumatoid_arthritis,medication,RX_3264,2
rheumatoid_arthritis,medication,RX_191831,2
rheumatoid_arthritis,medication,RX_XXXXX60,1
rheumatoid_arthritis,medication,RX_XXXXX15,1
rheumatoid_arthritis,medication,RX_8785,2
rheumatoid_arthritis,medication,RX_21949,1
rheumatoid_arthritis,medication,RX_25480,1
rheumatoid_arthritis,medication,RX_73056,1
rheumatoid_arthritis,medication,RX_819300,2
rheumatoid_arthritis,medication,RX_5781,2
rheumatoid_arthritis,medication,RX_614391,2
rheumatoid_arthritis,medication,RX_XXXXX29,1
rheumatoid_arthritis,medication,RX_35827,2
rheumatoid_arthritis,medication,RX_327361,2
rheumatoid_arthritis,medication,RX_XXXXX78,2
uterine_fibroid,medication,RX_325514,1
uterine_fibroid,medication,RX_6883,1
uterine_fibroid,medication,RX_6878,1
uterine_fibroid,medication,RX_7514,2
uterine_fibroid,medication,RX_24912,2
uterine_fibroid,medication,RX_202494,2
uterine_fibroid,medication,RX_6691,2
uterine_fibroid,medication,RX_XXXXX126,1
uterine_fibroid,medication,RX_35465,1
uterine_fibroid,medication,RX_XXXXX23,1
uterine_fibroid,medication,RX_3642,1
uterine_fibroid,medication,RX_XXXXX99,1
uterine_fibroid,medication,RX_252800,1
uterine_fibroid,medication,RX_7824,1
uterine_fibroid,medication,RX_26225,1
uterine_fibroid,medication,RX_XXXXX26,1
uterine_fibroid,medication,RX_XXXXX28,1
uterine_fibroid,medication,RX_4986,1
uterine_fibroid,medication,RX_XXXXX74,1
uterine_fibroid,medication,RX_42375,1
anemia,procedure,PX_J3420,2
anemia,procedure,PX_J1756,2
anemia,procedure,PX_XXXXX2,2
anemia,procedure,PX_XXXXX461,1
anemia,procedure,PX_J1642,1
anemia,procedure,PX_45378,2
anemia,procedure,PX_XXXXX398,1
anemia,procedure,PX_XXXXX453,1
anemia,procedure,PX_XXXXX454,1
anemia,procedure,PX_96365,1
anemia,procedure,PX_90782,1
anemia,procedure,PX_74249,2
anemia,procedure,PX_96360,1
anemia,procedure,PX_43235,2
anemia,procedure,PX_XXXXX458,1
anemia,procedure,PX_XXXXX459,1
anemia,procedure,PX_XXXXX455,1
anemia,procedure,PX_96361,1
anemia,procedure,PX_96372,1
anemia,procedure,PX_99144,1
anemia,procedure,PX_36000,1
anemia,procedure,PX_XXXXX190,2
anemia,procedure,PX_94761,2
anemia,procedure,PX_76700,2
anemia,procedure,PX_36415,1
anemia,procedure,PX_XXXXX187,1
anemia,procedure,PX_XXXXX0,1
anemia,procedure,PX_76856,2
anemia,procedure,PX_91010,1
anemia,procedure,PX_G0202,1
anemia,procedure,PX_71250,1
anemia,procedure,PX_90862,1
anemia,procedure,PX_XXXXX373,1
anemia,procedure,PX_74150,1
anemia,procedure,PX_71260,1
anemia,procedure,PX_74240,2
anemia,procedure,PX_94726,1
anemia,procedure,PX_76092,1
anemia,procedure,PX_XXXXX289,1
anemia,procedure,PX_94729,1
anemia,procedure,PX_76705,1
anemia,procedure,PX_70552,1
anemia,procedure,PX_94620,1
anemia,procedure,PX_90732,1
anemia,procedure,PX_90658,1
anemia,procedure,PX_94760,2
anemia,procedure,PX_XXXXX378,1
anemia,procedure,PX_74000,1
anemia,procedure,PX_XXXXX389,1
anemia,procedure,PX_93000,2
anemia,procedure,PX_J1100,1
anemia,procedure,PX_XXXXX364,1
anemia,procedure,PX_93306,1
anemia,procedure,PX_XXXXX310,1
anemia,procedure,PX_71020,1
anemia,procedure,PX_93010,1
anemia,procedure,PX_XXXXX1,1
anemia,procedure,PX_97802,1
anemia,procedure,PX_94060,1
anemia,procedure,PX_76075,1
anemia,procedure,PX_76536,1
anemia,procedure,PX_76770,1
anemia,procedure,PX_95811,1
anemia,procedure,PX_95810,1
anemia,procedure,PX_77080,1
anemia,procedure,PX_93005,1
chronic_kidney_disease,procedure,PX_76770,2
chronic_kidney_disease,procedure,PX_XXXXX304,2
chronic_kidney_disease,procedure,PX_XXXXX398,1
chronic_kidney_disease,procedure,PX_J1642,1
chronic_kidney_disease,procedure,PX_J1756,1
chronic_kidney_disease,procedure,PX_51798,2
chronic_kidney_disease,procedure,PX_90746,1
chronic_kidney_disease,procedure,PX_XXXXX55,2
chronic_kidney_disease,procedure,PX_XXXXX228,1
chronic_kidney_disease,procedure,PX_96372,1
chronic_kidney_disease,procedure,PX_XXXXX437,1
chronic_kidney_disease,procedure,PX_XXXXX365,1
chronic_kidney_disease,procedure,PX_XXXXX429,1
chronic_kidney_disease,procedure,PX_J8499,1
chronic_kidney_disease,procedure,PX_96365,1
chronic_kidney_disease,procedure,PX_XXXXX289,1
chronic_kidney_disease,procedure,PX_XXXXX428,1
chronic_kidney_disease,procedure,PX_96361,1
chronic_kidney_disease,procedure,PX_52310,1
chronic_kidney_disease,procedure,PX_XXXXX410,1
chronic_kidney_disease,procedure,PX_71260,1
chronic_kidney_disease,procedure,PX_96360,1
chronic_kidney_disease,procedure,PX_36415,1
chronic_kidney_disease,procedure,PX_XXXXX301,1
chronic_kidney_disease,procedure,PX_97803,1
chronic_kidney_disease,procedure,PX_XXXXX149,1
chronic_kidney_disease,procedure,PX_XXXXX400,1
chronic_kidney_disease,procedure,PX_93306,1
chronic_kidney_disease,procedure,PX_93227,1
chronic_kidney_disease,procedure,PX_XXXXX362,1
chronic_kidney_disease,procedure,PX_73520,1
chronic_kidney_disease,procedure,PX_71250,1
chronic_kidney_disease,procedure,PX_XXXXX461,1
chronic_kidney_disease,procedure,PX_90782,1
chronic_kidney_disease,procedure,PX_XXXXX364,1
chronic_kidney_disease,procedure,PX_XXXXX266,1
chronic_kidney_disease,procedure,PX_76700,2
chronic_kidney_disease,procedure,PX_XXXXX435,1
chronic_kidney_disease,procedure,PX_XXXXX405,1
chronic_kidney_disease,procedure,PX_90732,1
chronic_kidney_disease,procedure,PX_93005,2
chronic_kidney_disease,procedure,PX_XXXXX378,1
chronic_kidney_disease,procedure,PX_93010,2
chronic_kidney_disease,procedure,PX_97802,1
chronic_kidney_disease,procedure,PX_71020,1
chronic_kidney_disease,procedure,PX_J3420,1
chronic_kidney_disease,procedure,PX_52000,1
chronic_kidney_disease,procedure,PX_93000,2
chronic_kidney_disease,procedure,PX_XXXXX1,1
chronic_kidney_disease,procedure,PX_XXXXX402,1
chronic_kidney_disease,procedure,PX_XXXXX395,1
chronic_kidney_disease,procedure,PX_94760,1
chronic_kidney_disease,procedure,PX_95811,1
chronic_kidney_disease,procedure,PX_72110,1
chronic_kidney_disease,procedure,PX_77080,1
chronic_kidney_disease,procedure,PX_72100,1
chronic_kidney_disease,procedure,PX_XXXXX392,1
coronary_artery_disease,procedure,PX_93798,2
coronary_artery_disease,procedure,PX_XXXXX407,2
coronary_artery_disease,procedure,PX_XXXXX399,2
coronary_artery_disease,procedure,PX_XXXXX400,2
coronary_artery_disease,procedure,PX_XXXXX409,2
coronary_artery_disease,procedure,PX_XXXXX410,2
coronary_artery_disease,procedure,PX_XXXXX266,2
coronary_artery_disease,procedure,PX_XXXXX264,2
coronary_artery_disease,procedure,PX_XXXXX212,2
coronary_artery_disease,procedure,PX_XXXXX73,2
coronary_artery_disease,procedure,PX_XXXXX287,2
coronary_artery_disease,procedure,PX_XXXXX289,2
coronary_artery_disease,procedure,PX_93351,2
coronary_artery_disease,procedure,PX_XXXXX213,2
coronary_artery_disease,procedure,PX_XXXXX408,2
coronary_artery_disease,procedure,PX_93000,2
coronary_artery_disease,procedure,PX_93010,2
coronary_artery_disease,procedure,PX_93306,2
coronary_artery_disease,procedure,PX_XXXXX301,1
coronary_artery_disease,procedure,PX_93005,2
coronary_artery_disease,procedure,PX_93225,2
coronary_artery_disease,procedure,PX_XXXXX221,1
coronary_artery_disease,procedure,PX_XXXXX365,1
coronary_artery_disease,procedure,PX_93268,2
coronary_artery_disease,procedure,PX_XXXXX316,1
coronary_artery_disease,procedure,PX_XXXXX429,1
coronary_artery_disease,procedure,PX_90658,1
coronary_artery_disease,procedure,PX_90656,1
coronary_artery_disease,procedure,PX_XXXXX434,2
coronary_artery_disease,procedure,PX_90732,1
coronary_artery_disease,procedure,PX_XXXXX286,2
coronary_artery_disease,procedure,PX_XXXXX228,1
coronary_artery_disease,procedure,PX_XXXXX398,1
coronary_artery_disease,procedure,PX_94010,1
coronary_artery_disease,procedure,PX_94762,1
coronary_artery_disease,procedure,PX_71020,1
coronary_artery_disease,procedure,PX_93227,2
coronary_artery_disease,procedure,PX_93224,2
coronary_artery_disease,procedure,PX_36415,1
coronary_artery_disease,procedure,PX_XXXXX440,1
coronary_artery_disease,procedure,PX_95807,1
coronary_artery_disease,procedure,PX_XXXXX362,1
coronary_artery_disease,procedure,PX_94620,1
coronary_artery_disease,procedure,PX_94760,1
coronary_artery_disease,procedure,PX_76705,1
coronary_artery_disease,procedure,PX_71260,1
coronary_artery_disease,procedure,PX_73630,1
coronary_artery_disease,procedure,PX_74240,1
coronary_artery_disease,procedure,PX_XXXXX437,2
coronary_artery_disease,procedure,PX_94726,1
coronary_artery_disease,procedure,PX_XXXXX310,1
coronary_artery_disease,procedure,PX_J7611,1
coronary_artery_disease,procedure,PX_76092,1
coronary_artery_disease,procedure,PX_94761,1
coronary_artery_disease,procedure,PX_94729,1
coronary_artery_disease,procedure,PX_XXXXX378,1
coronary_artery_disease,procedure,PX_97802,1
coronary_artery_disease,procedure,PX_71250,1
coronary_artery_disease,procedure,PX_70470,1
coronary_artery_disease,procedure,PX_96372,1
coronary_artery_disease,procedure,PX_90782,1
coronary_artery_disease,procedure,PX_96365,1
coronary_artery_disease,procedure,PX_XXXXX405,1
coronary_artery_disease,procedure,PX_95811,1
coronary_artery_disease,procedure,PX_95810,1
coronary_artery_disease,procedure,PX_XXXXX436,2
coronary_artery_disease,procedure,PX_94640,1
coronary_artery_disease,procedure,PX_XXXXX364,1
coronary_artery_disease,procedure,PX_XXXXX395,2
coronary_artery_disease,procedure,PX_94060,1
coronary_artery_disease,procedure,PX_74000,1
coronary_artery_disease,procedure,PX_XXXXX402,1
coronary_artery_disease,procedure,PX_97001,1
diabetes,procedure,PX_XXXXX392,2
diabetes,procedure,PX_92015,1
diabetes,procedure,PX_XXXXX402,2
diabetes,procedure,PX_XXXXX446,1
diabetes,procedure,PX_92134,1
diabetes,procedure,PX_XXXXX435,1
diabetes,procedure,PX_XXXXX415,1
diabetes,procedure,PX_G0108,1
diabetes,procedure,PX_XXXXX426,1
diabetes,procedure,PX_90746,1
diabetes,procedure,PX_XXXXX362,1
diabetes,procedure,PX_90732,1
diabetes,procedure,PX_97802,1
diabetes,procedure,PX_XXXXX364,1
diabetes,procedure,PX_59025,1
diabetes,procedure,PX_90656,1
diabetes,procedure,PX_97803,1
diabetes,procedure,PX_XXXXX428,1
diabetes,procedure,PX_73630,1
diabetes,procedure,PX_90658,1
diabetes,procedure,PX_XXXXX429,1
diabetes,procedure,PX_G0202,1
diabetes,procedure,PX_XXXXX228,1
diabetes,procedure,PX_XXXXX187,1
diabetes,procedure,PX_XXXXX264,1
diabetes,procedure,PX_73620,1
diabetes,procedure,PX_XXXXX399,1
diabetes,procedure,PX_XXXXX221,1
diabetes,procedure,PX_76092,1
diabetes,procedure,PX_XXXXX289,1
diabetes,procedure,PX_XXXXX365,1
diabetes,procedure,PX_XXXXX417,1
diabetes,procedure,PX_XXXXX213,1
diabetes,procedure,PX_XXXXX287,1
diabetes,procedure,PX_36415,1
diabetes,procedure,PX_93005,1
diabetes,procedure,PX_XXXXX212,1
diabetes,procedure,PX_90782,1
diabetes,procedure,PX_93010,1
diabetes,procedure,PX_76700,1
diabetes,procedure,PX_97003,1
diabetes,procedure,PX_J1642,1
diabetes,procedure,PX_96361,1
diabetes,procedure,PX_XXXXX378,1
diabetes,procedure,PX_XXXXX375,1
diabetes,procedure,PX_XXXXX410,1
diabetes,procedure,PX_J3420,1
diabetes,procedure,PX_76705,1
diabetes,procedure,PX_XXXXX436,1
diabetes,procedure,PX_96360,1
diabetes,procedure,PX_XXXXX266,1
diabetes,procedure,PX_64475,1
diabetes,procedure,PX_64476,1
diabetes,procedure,PX_71270,1
diabetes,procedure,PX_XXXXX88,1
diabetes,procedure,PX_XXXXX407,1
diabetes,procedure,PX_XXXXX301,1
diabetes,procedure,PX_XXXXX409,1
diabetes,procedure,PX_XXXXX2,1
diabetes,procedure,PX_J0696,1
diabetes,procedure,PX_XXXXX459,1
diabetes,procedure,PX_XXXXX458,1
diabetes,procedure,PX_XXXXX373,1
diabetes,procedure,PX_XXXXX385,1
diabetes,procedure,PX_62311,1
diabetes,procedure,PX_71260,1
diabetes,procedure,PX_74240,1
diabetes,procedure,PX_72050,1
diabetes,procedure,PX_XXXXX437,1
diabetes,procedure,PX_XXXXX408,1
diabetes,procedure,PX_51798,1
diabetes,procedure,PX_93000,1
diabetes,procedure,PX_XXXXX440,1
diabetes,procedure,PX_XXXXX304,1
diabetes,procedure,PX_97001,1
diabetes,procedure,PX_76770,1
diabetes,procedure,PX_XXXXX400,1
diabetes,procedure,PX_93306,1
diabetes,procedure,PX_73130,1
diabetes,procedure,PX_XXXXX0,1
diabetes,procedure,PX_J2250,1
diabetes,procedure,PX_93351,1
diabetes,procedure,PX_XXXXX461,1
diabetes,procedure,PX_XXXXX382,1
diabetes,procedure,PX_95811,1
diabetes,procedure,PX_XXXXX1,1
diabetes,procedure,PX_J3301,1
diabetes,procedure,PX_94760,1
diabetes,procedure,PX_94726,1
diabetes,procedure,PX_XXXXX201,1
diabetes,procedure,PX_XXXXX395,1
diabetes,procedure,PX_71020,1
diabetes,procedure,PX_76075,1
diabetes,procedure,PX_94762,1
diabetes,procedure,PX_94729,1
diabetes,procedure,PX_J1030,2
diabetes,procedure,PX_XXXXX389,1
diabetes,procedure,PX_99144,1
diabetes,procedure,PX_11100,1
diabetes,procedure,PX_95810,1
diabetes,procedure,PX_76536,1
diabetes,procedure,PX_77080,1
"mood_disorders,_including_depression",procedure,PX_90801,2
"mood_disorders,_including_depression",procedure,PX_90806,1
"mood_disorders,_including_depression",procedure,PX_90862,2
"mood_disorders,_including_depression",procedure,PX_XXXXX187,1
"mood_disorders,_including_depression",procedure,PX_XXXXX228,1
"mood_disorders,_including_depression",procedure,PX_64495,1
"mood_disorders,_including_depression",procedure,PX_XXXXX455,1
"mood_disorders,_including_depression",procedure,PX_XXXXX378,1
"mood_disorders,_including_depression",procedure,PX_95819,1
"mood_disorders,_including_depression",procedure,PX_95816,1
"mood_disorders,_including_depression",procedure,PX_XXXXX440,1
"mood_disorders,_including_depression",procedure,PX_64494,1
"mood_disorders,_including_depression",procedure,PX_64493,1
"mood_disorders,_including_depression",procedure,PX_96372,1
"mood_disorders,_including_depression",procedure,PX_70450,1
"mood_disorders,_including_depression",procedure,PX_XXXXX385,1
"mood_disorders,_including_depression",procedure,PX_XXXXX409,1
"mood_disorders,_including_depression",procedure,PX_95811,1
"mood_disorders,_including_depression",procedure,PX_97802,1
"mood_disorders,_including_depression",procedure,PX_36415,1
"mood_disorders,_including_depression",procedure,PX_XXXXX389,1
"mood_disorders,_including_depression",procedure,PX_95810,1
"mood_disorders,_including_depression",procedure,PX_XXXXX310,1
"mood_disorders,_including_depression",procedure,PX_70553,1
"mood_disorders,_including_depression",procedure,PX_J3301,1
"mood_disorders,_including_depression",procedure,PX_93000,1
"mood_disorders,_including_depression",procedure,PX_90658,1
"mood_disorders,_including_depression",procedure,PX_93306,1
"mood_disorders,_including_depression",procedure,PX_72100,1
"mood_disorders,_including_depression",procedure,PX_71020,1
"mood_disorders,_including_depression",procedure,PX_93010,1
osteoporosis,procedure,PX_J3488,2
osteoporosis,procedure,PX_XXXXX201,2
osteoporosis,procedure,PX_XXXXX507,2
osteoporosis,procedure,PX_77082,2
osteoporosis,procedure,PX_77080,2
osteoporosis,procedure,PX_76075,2
osteoporosis,procedure,PX_XXXXX381,1
osteoporosis,procedure,PX_96365,1
osteoporosis,procedure,PX_36000,1
osteoporosis,procedure,PX_96372,1
osteoporosis,procedure,PX_72072,1
osteoporosis,procedure,PX_76092,1
osteoporosis,procedure,PX_G0202,1
osteoporosis,procedure,PX_72070,1
osteoporosis,procedure,PX_XXXXX461,1
osteoporosis,procedure,PX_36415,1
osteoporosis,procedure,PX_71270,1
osteoporosis,procedure,PX_73130,1
osteoporosis,procedure,PX_73520,1
osteoporosis,procedure,PX_73630,1
osteoporosis,procedure,PX_XXXXX130,1
osteoporosis,procedure,PX_72110,1
osteoporosis,procedure,PX_72158,1
osteoporosis,procedure,PX_73510,1
osteoporosis,procedure,PX_71250,1
osteoporosis,procedure,PX_72100,1
osteoporosis,procedure,PX_90658,1
osteoporosis,procedure,PX_97001,1
osteoporosis,procedure,PX_XXXXX301,1
osteoporosis,procedure,PX_J1885,1
osteoporosis,procedure,PX_72148,1
osteoporosis,procedure,PX_J3301,1
osteoporosis,procedure,PX_97802,1
osteoporosis,procedure,PX_90732,1
osteoporosis,procedure,PX_76536,1
osteoporosis,procedure,PX_93306,1
osteoporosis,procedure,PX_20610,1
osteoporosis,procedure,PX_94760,1
osteoporosis,procedure,PX_XXXXX402,1
seizure_disorder,procedure,PX_95819,2
seizure_disorder,procedure,PX_95816,2
seizure_disorder,procedure,PX_70551,2
seizure_disorder,procedure,PX_70553,2
seizure_disorder,procedure,PX_70470,2
seizure_disorder,procedure,PX_XXXXX426,1
seizure_disorder,procedure,PX_93227,1
seizure_disorder,procedure,PX_70552,2
seizure_disorder,procedure,PX_93351,1
seizure_disorder,procedure,PX_70450,2
seizure_disorder,procedure,PX_XXXXX408,1
seizure_disorder,procedure,PX_XXXXX378,1
seizure_disorder,procedure,PX_36415,1
seizure_disorder,procedure,PX_95811,1
seizure_disorder,procedure,PX_95810,1
seizure_disorder,procedure,PX_94760,1
seizure_disorder,procedure,PX_77080,1
seizure_disorder,procedure,PX_72100,1
seizure_disorder,procedure,PX_93010,1
seizure_disorder,procedure,PX_93005,1
seizure_disorder,procedure,PX_71020,1
thyroid_hormone_disorders,procedure,PX_XXXXX193,2
thyroid_hormone_disorders,procedure,PX_10022,2
thyroid_hormone_disorders,procedure,PX_76536,2
thyroid_hormone_disorders,procedure,PX_XXXXX187,1
thyroid_hormone_disorders,procedure,PX_31575,1
thyroid_hormone_disorders,procedure,PX_G0202,1
thyroid_hormone_disorders,procedure,PX_36415,1
thyroid_hormone_disorders,procedure,PX_XXXXX221,1
thyroid_hormone_disorders,procedure,PX_96372,1
thyroid_hormone_disorders,procedure,PX_XXXXX1,1
thyroid_hormone_disorders,procedure,PX_71270,1
thyroid_hormone_disorders,procedure,PX_59025,1
thyroid_hormone_disorders,procedure,PX_76092,1
thyroid_hormone_disorders,procedure,PX_XXXXX399,1
thyroid_hormone_disorders,procedure,PX_93268,1
thyroid_hormone_disorders,procedure,PX_76700,1
thyroid_hormone_disorders,procedure,PX_XXXXX426,1
thyroid_hormone_disorders,procedure,PX_45378,1
thyroid_hormone_disorders,procedure,PX_XXXXX398,1
thyroid_hormone_disorders,procedure,PX_J1642,1
thyroid_hormone_disorders,procedure,PX_90862,1
thyroid_hormone_disorders,procedure,PX_90782,1
thyroid_hormone_disorders,procedure,PX_XXXXX410,1
thyroid_hormone_disorders,procedure,PX_XXXXX415,1
thyroid_hormone_disorders,procedure,PX_XXXXX264,1
thyroid_hormone_disorders,procedure,PX_71260,1
thyroid_hormone_disorders,procedure,PX_XXXXX301,1
thyroid_hormone_disorders,procedure,PX_70544,1
thyroid_hormone_disorders,procedure,PX_97803,1
thyroid_hormone_disorders,procedure,PX_XXXXX409,1
thyroid_hormone_disorders,procedure,PX_76075,1
thyroid_hormone_disorders,procedure,PX_90658,1
thyroid_hormone_disorders,procedure,PX_93010,1
thyroid_hormone_disorders,procedure,PX_90656,1
thyroid_hormone_disorders,procedure,PX_XXXXX289,1
thyroid_hormone_disorders,procedure,PX_70552,1
thyroid_hormone_disorders,procedure,PX_93351,1
thyroid_hormone_disorders,procedure,PX_XXXXX378,1
thyroid_hormone_disorders,procedure,PX_93306,1
thyroid_hormone_disorders,procedure,PX_XXXXX364,1
thyroid_hormone_disorders,procedure,PX_70551,1
thyroid_hormone_disorders,procedure,PX_94726,1
thyroid_hormone_disorders,procedure,PX_XXXXX212,1
thyroid_hormone_disorders,procedure,PX_XXXXX310,1
thyroid_hormone_disorders,procedure,PX_94762,1
thyroid_hormone_disorders,procedure,PX_93005,1
thyroid_hormone_disorders,procedure,PX_93000,1
thyroid_hormone_disorders,procedure,PX_76705,1
thyroid_hormone_disorders,procedure,PX_94729,1
thyroid_hormone_disorders,procedure,PX_95810,1
thyroid_hormone_disorders,procedure,PX_XXXXX201,1
thyroid_hormone_disorders,procedure,PX_XXXXX408,1
thyroid_hormone_disorders,procedure,PX_94150,1
thyroid_hormone_disorders,procedure,PX_95811,1
thyroid_hormone_disorders,procedure,PX_71020,1
thyroid_hormone_disorders,procedure,PX_77080,1
thyroid_hormone_disorders,procedure,PX_74000,1
thyroid_hormone_disorders,procedure,PX_70553,1
thyroid_hormone_disorders,procedure,PX_94010,1
thyroid_hormone_disorders,procedure,PX_90732,1
thyroid_hormone_disorders,procedure,PX_94760,1
thyroid_hormone_disorders,procedure,PX_XXXXX402,1
thyroid_hormone_disorders,procedure,PX_94060,1
asthma,procedure,PX_95004,1
asthma,procedure,PX_XXXXX521,2
asthma,procedure,PX_94640,2
asthma,procedure,PX_XXXXX383,2
asthma,procedure,PX_94060,2
asthma,procedure,PX_J7613,2
asthma,procedure,PX_94150,2
asthma,procedure,PX_J7611,2
asthma,procedure,PX_94360,1
asthma,procedure,PX_94010,2
asthma,procedure,PX_XXXXX463,2
asthma,procedure,PX_XXXXX386,2
asthma,procedure,PX_94720,1
asthma,procedure,PX_XXXXX405,2
asthma,procedure,PX_94727,1
asthma,procedure,PX_XXXXX310,2
asthma,procedure,PX_94726,1
asthma,procedure,PX_94729,1
asthma,procedure,PX_94760,2
asthma,procedure,PX_90656,1
asthma,procedure,PX_94620,1
asthma,procedure,PX_90658,1
asthma,procedure,PX_90732,1
asthma,procedure,PX_XXXXX187,1
asthma,procedure,PX_71260,1
asthma,procedure,PX_XXXXX88,1
asthma,procedure,PX_71020,2
asthma,procedure,PX_XXXXX378,1
asthma,procedure,PX_J1030,2
asthma,procedure,PX_71250,1
asthma,procedure,PX_XXXXX428,1
asthma,procedure,PX_90782,1
asthma,procedure,PX_J1100,2
asthma,procedure,PX_94761,2
asthma,procedure,PX_94762,1
asthma,procedure,PX_XXXXX316,1
asthma,procedure,PX_XXXXX228,1
asthma,procedure,PX_J1040,2
asthma,procedure,PX_59025,1
asthma,procedure,PX_XXXXX461,1
asthma,procedure,PX_J1642,1
asthma,procedure,PX_J0696,1
asthma,procedure,PX_XXXXX286,1
asthma,procedure,PX_J3301,1
asthma,procedure,PX_XXXXX408,1
asthma,procedure,PX_76092,1
asthma,procedure,PX_XXXXX289,1
asthma,procedure,PX_72040,1
asthma,procedure,PX_J1020,1
asthma,procedure,PX_36000,1
asthma,procedure,PX_93351,1
asthma,procedure,PX_XXXXX301,1
asthma,procedure,PX_93000,1
asthma,procedure,PX_95810,1
asthma,procedure,PX_74000,1
asthma,procedure,PX_36415,1
asthma,procedure,PX_93005,1
asthma,procedure,PX_93010,1
asthma,procedure,PX_93306,1
asthma,procedure,PX_95811,1
arthritis,procedure,PX_XXXXX23,1
arthritis,procedure,PX_J7323,1
arthritis,procedure,PX_XXXXX136,2
arthritis,procedure,PX_20610,1
arthritis,procedure,PX_J1020,2
arthritis,procedure,PX_73560,2
arthritis,procedure,PX_73564,2
arthritis,procedure,PX_J3303,2
arthritis,procedure,PX_20600,1
arthritis,procedure,PX_73510,2
arthritis,procedure,PX_73030,2
arthritis,procedure,PX_73130,2
arthritis,procedure,PX_XXXXX382,1
arthritis,procedure,PX_J1040,2
arthritis,procedure,PX_97003,1
arthritis,procedure,PX_73520,2
arthritis,procedure,PX_J1100,2
arthritis,procedure,PX_XXXXX130,2
arthritis,procedure,PX_J1030,2
arthritis,procedure,PX_72170,2
arthritis,procedure,PX_20605,1
arthritis,procedure,PX_XXXXX389,1
arthritis,procedure,PX_J3301,2
arthritis,procedure,PX_73620,2
arthritis,procedure,PX_73630,2
arthritis,procedure,PX_97001,2
arthritis,procedure,PX_XXXXX385,1
arthritis,procedure,PX_XXXXX221,1
arthritis,procedure,PX_72040,1
arthritis,procedure,PX_72050,1
arthritis,procedure,PX_76705,1
arthritis,procedure,PX_76092,1
arthritis,procedure,PX_XXXXX378,1
arthritis,procedure,PX_71270,1
arthritis,procedure,PX_XXXXX455,1
arthritis,procedure,PX_Q9966,1
arthritis,procedure,PX_77003,1
arthritis,procedure,PX_93268,1
arthritis,procedure,PX_XXXXX463,1
arthritis,procedure,PX_64475,1
arthritis,procedure,PX_72070,1
arthritis,procedure,PX_64476,1
arthritis,procedure,PX_76075,1
arthritis,procedure,PX_71250,1
arthritis,procedure,PX_XXXXX461,1
arthritis,procedure,PX_XXXXX428,1
arthritis,procedure,PX_72072,1
arthritis,procedure,PX_90782,1
arthritis,procedure,PX_93010,1
arthritis,procedure,PX_XXXXX381,2
arthritis,procedure,PX_71260,1
arthritis,procedure,PX_62311,1
arthritis,procedure,PX_36415,1
arthritis,procedure,PX_72148,2
arthritis,procedure,PX_72100,2
arthritis,procedure,PX_72110,2
arthritis,procedure,PX_77080,1
arthritis,procedure,PX_J2250,1
arthritis,procedure,PX_J1885,2
arthritis,procedure,PX_90658,1
arthritis,procedure,PX_76700,1
arthritis,procedure,PX_96365,1
arthritis,procedure,PX_72158,2
arthritis,procedure,PX_36000,1
arthritis,procedure,PX_XXXXX301,1
arthritis,procedure,PX_J3420,1
arthritis,procedure,PX_XXXXX364,1
arthritis,procedure,PX_XXXXX310,1
arthritis,procedure,PX_71020,1
arthritis,procedure,PX_70553,1
arthritis,procedure,PX_94010,1
arthritis,procedure,PX_93000,1
arthritis,procedure,PX_XXXXX201,1
back_pain,procedure,PX_72220,2
back_pain,procedure,PX_64483,2
back_pain,procedure,PX_72010,2
back_pain,procedure,PX_64493,2
back_pain,procedure,PX_64494,2
back_pain,procedure,PX_72158,2
back_pain,procedure,PX_72148,2
back_pain,procedure,PX_64495,2
back_pain,procedure,PX_77003,2
back_pain,procedure,PX_72100,2
back_pain,procedure,PX_72110,2
back_pain,procedure,PX_Q9966,1
back_pain,procedure,PX_64476,2
back_pain,procedure,PX_62311,2
back_pain,procedure,PX_64475,2
back_pain,procedure,PX_J2250,2
back_pain,procedure,PX_72070,2
back_pain,procedure,PX_72072,2
back_pain,procedure,PX_XXXXX440,1
back_pain,procedure,PX_XXXXX385,1
back_pain,procedure,PX_72040,2
back_pain,procedure,PX_97001,2
back_pain,procedure,PX_XXXXX389,1
back_pain,procedure,PX_36000,1
back_pain,procedure,PX_72170,1
back_pain,procedure,PX_99144,1
back_pain,procedure,PX_72050,2
back_pain,procedure,PX_73520,1
back_pain,procedure,PX_J3301,1
back_pain,procedure,PX_J1885,2
back_pain,procedure,PX_XXXXX382,1
back_pain,procedure,PX_J1030,2
back_pain,procedure,PX_97003,2
back_pain,procedure,PX_XXXXX378,1
